年月日,全国地方公共団体コード,市区名,町名,年齢［歳］,人口総数［人］,男［人］,女［人］
2016/9/30,141097,港北区,日吉六丁目,3,36,20,16
2016/9/30,141097,港北区,日吉六丁目,4,38,20,18
2016/9/30,141097,港北区,日吉六丁目,5,33,13,20
2016/9/30,141097,港北区,日吉六丁目,6,29,18,11
2016/9/30,141097,港北区,日吉六丁目,7,37,19,18
2016/9/30,141097,港北区,日吉六丁目,8,31,13,18
2016/9/30,141097,港北区,日吉六丁目,9,35,23,12
2016/9/30,141097,港北区,日吉六丁目,10,22,9,13
2016/9/30,141097,港北区,日吉六丁目,11,21,11,10
2016/9/30,141097,港北区,日吉六丁目,12,32,14,18
2016/9/30,141097,港北区,日吉六丁目,13,33,18,15
2016/9/30,141097,港北区,日吉六丁目,14,28,16,12
2016/9/30,141097,港北区,日吉六丁目,15,27,14,13
2016/9/30,141097,港北区,日吉六丁目,16,20,10,10
2016/9/30,141097,港北区,日吉六丁目,17,32,15,17
2016/9/30,141097,港北区,日吉六丁目,18,23,8,15
2016/9/30,141097,港北区,日吉六丁目,19,20,10,10
2016/9/30,141097,港北区,日吉六丁目,20,30,12,18
2016/9/30,141097,港北区,日吉六丁目,21,37,22,15
2016/9/30,141097,港北区,日吉六丁目,22,36,22,14
2016/9/30,141097,港北区,日吉六丁目,23,45,29,16
2016/9/30,141097,港北区,日吉六丁目,24,29,14,15
2016/9/30,141097,港北区,日吉六丁目,25,29,16,13
2016/9/30,141097,港北区,日吉六丁目,26,25,14,11
2016/9/30,141097,港北区,日吉六丁目,27,47,18,29
2016/9/30,141097,港北区,日吉六丁目,28,40,23,17
2016/9/30,141097,港北区,日吉六丁目,29,44,28,16
2016/9/30,141097,港北区,日吉六丁目,30,49,20,29
2016/9/30,141097,港北区,日吉六丁目,31,49,28,21
2016/9/30,141097,港北区,日吉六丁目,32,63,32,31
2016/9/30,141097,港北区,日吉六丁目,33,56,26,30
2016/9/30,141097,港北区,日吉六丁目,34,60,37,23
2016/9/30,141097,港北区,日吉六丁目,35,55,27,28
2016/9/30,141097,港北区,日吉六丁目,36,46,27,19
2016/9/30,141097,港北区,日吉六丁目,37,51,21,30
2016/9/30,141097,港北区,日吉六丁目,38,49,26,23
2016/9/30,141097,港北区,日吉六丁目,39,56,33,23
2016/9/30,141097,港北区,日吉六丁目,40,71,36,35
2016/9/30,141097,港北区,日吉六丁目,41,67,38,29
2016/9/30,141097,港北区,日吉六丁目,42,54,27,27
2016/9/30,141097,港北区,日吉六丁目,43,55,29,26
2016/9/30,141097,港北区,日吉六丁目,44,58,31,27
2016/9/30,141097,港北区,日吉六丁目,45,50,21,29
2016/9/30,141097,港北区,日吉六丁目,46,57,32,25
2016/9/30,141097,港北区,日吉六丁目,47,49,29,20
2016/9/30,141097,港北区,日吉六丁目,48,52,31,21
2016/9/30,141097,港北区,日吉六丁目,49,53,33,20
2016/9/30,141097,港北区,日吉六丁目,50,55,27,28
2016/9/30,141097,港北区,日吉六丁目,51,49,23,26
2016/9/30,141097,港北区,日吉六丁目,52,41,23,18
2016/9/30,141097,港北区,日吉六丁目,53,37,14,23
2016/9/30,141097,港北区,日吉六丁目,54,38,21,17
2016/9/30,141097,港北区,日吉六丁目,55,28,18,10
2016/9/30,141097,港北区,日吉六丁目,56,35,21,14
2016/9/30,141097,港北区,日吉六丁目,57,36,14,22
2016/9/30,141097,港北区,日吉六丁目,58,28,15,13
2016/9/30,141097,港北区,日吉六丁目,59,20,11,9
2016/9/30,141097,港北区,日吉六丁目,60,18,8,10
2016/9/30,141097,港北区,日吉六丁目,61,29,14,15
2016/9/30,141097,港北区,日吉六丁目,62,22,11,11
2016/9/30,141097,港北区,日吉六丁目,63,28,15,13
2016/9/30,141097,港北区,日吉六丁目,64,23,16,7
2016/9/30,141097,港北区,日吉六丁目,65,26,18,8
2016/9/30,141097,港北区,日吉六丁目,66,22,10,12
2016/9/30,141097,港北区,日吉六丁目,67,26,12,14
2016/9/30,141097,港北区,日吉六丁目,68,32,20,12
2016/9/30,141097,港北区,日吉六丁目,69,23,10,13
2016/9/30,141097,港北区,日吉六丁目,70,15,6,9
2016/9/30,141097,港北区,日吉六丁目,71,17,9,8
2016/9/30,141097,港北区,日吉六丁目,72,16,9,7
2016/9/30,141097,港北区,日吉六丁目,73,27,12,15
2016/9/30,141097,港北区,日吉六丁目,74,19,13,6
2016/9/30,141097,港北区,日吉六丁目,75,15,4,11
2016/9/30,141097,港北区,日吉六丁目,76,21,11,10
2016/9/30,141097,港北区,日吉六丁目,77,20,8,12
2016/9/30,141097,港北区,日吉六丁目,78,17,7,10
2016/9/30,141097,港北区,日吉六丁目,79,15,5,10
2016/9/30,141097,港北区,日吉六丁目,80,12,6,6
2016/9/30,141097,港北区,日吉六丁目,81,7,2,5
2016/9/30,141097,港北区,日吉六丁目,82,10,2,8
2016/9/30,141097,港北区,日吉六丁目,83,17,10,7
2016/9/30,141097,港北区,日吉六丁目,84,8,4,4
2016/9/30,141097,港北区,日吉六丁目,85,9,4,5
2016/9/30,141097,港北区,日吉六丁目,86,6,3,3
2016/9/30,141097,港北区,日吉六丁目,87,1,0,1
2016/9/30,141097,港北区,日吉六丁目,88,5,0,5
2016/9/30,141097,港北区,日吉六丁目,89,1,0,1
2016/9/30,141097,港北区,日吉六丁目,90,4,0,4
2016/9/30,141097,港北区,日吉六丁目,91,0,0,0
2016/9/30,141097,港北区,日吉六丁目,92,1,0,1
2016/9/30,141097,港北区,日吉六丁目,93,0,0,0
2016/9/30,141097,港北区,日吉六丁目,94,1,0,1
2016/9/30,141097,港北区,日吉六丁目,95,1,0,1
2016/9/30,141097,港北区,日吉六丁目,96,0,0,0
2016/9/30,141097,港北区,日吉六丁目,97,0,0,0
2016/9/30,141097,港北区,日吉六丁目,98,0,0,0
2016/9/30,141097,港北区,日吉六丁目,99,0,0,0
2016/9/30,141097,港北区,日吉六丁目,100,1,0,1
2016/9/30,141097,港北区,日吉七丁目,合計,4433,2276,2157
2016/9/30,141097,港北区,日吉七丁目,0,52,21,31
2016/9/30,141097,港北区,日吉七丁目,1,64,33,31
2016/9/30,141097,港北区,日吉七丁目,2,58,28,30
2016/9/30,141097,港北区,日吉七丁目,3,54,31,23
2016/9/30,141097,港北区,日吉七丁目,4,48,23,25
2016/9/30,141097,港北区,日吉七丁目,5,38,21,17
2016/9/30,141097,港北区,日吉七丁目,6,43,23,20
2016/9/30,141097,港北区,日吉七丁目,7,29,17,12
2016/9/30,141097,港北区,日吉七丁目,8,40,19,21
2016/9/30,141097,港北区,日吉七丁目,9,36,17,19
2016/9/30,141097,港北区,日吉七丁目,10,24,12,12
2016/9/30,141097,港北区,日吉七丁目,11,31,15,16
2016/9/30,141097,港北区,日吉七丁目,12,35,18,17
2016/9/30,141097,港北区,日吉七丁目,13,26,16,10
2016/9/30,141097,港北区,日吉七丁目,14,23,11,12
2016/9/30,141097,港北区,日吉七丁目,15,26,14,12
2016/9/30,141097,港北区,日吉七丁目,16,27,15,12
2016/9/30,141097,港北区,日吉七丁目,17,16,7,9
2016/9/30,141097,港北区,日吉七丁目,18,30,14,16
2016/9/30,141097,港北区,日吉七丁目,19,37,19,18
2016/9/30,141097,港北区,日吉七丁目,20,38,22,16
2016/9/30,141097,港北区,日吉七丁目,21,58,30,28
2016/9/30,141097,港北区,日吉七丁目,22,43,28,15
2016/9/30,141097,港北区,日吉七丁目,23,59,30,29
2016/9/30,141097,港北区,日吉七丁目,24,71,39,32
2016/9/30,141097,港北区,日吉七丁目,25,48,26,22
2016/9/30,141097,港北区,日吉七丁目,26,66,37,29
2016/9/30,141097,港北区,日吉七丁目,27,57,34,23
2016/9/30,141097,港北区,日吉七丁目,28,60,29,31
2016/9/30,141097,港北区,日吉七丁目,29,67,32,35
2016/9/30,141097,港北区,日吉七丁目,30,75,42,33
2016/9/30,141097,港北区,日吉七丁目,31,87,48,39
2016/9/30,141097,港北区,日吉七丁目,32,78,42,36
2016/9/30,141097,港北区,日吉七丁目,33,88,38,50
2016/9/30,141097,港北区,日吉七丁目,34,76,37,39
2016/9/30,141097,港北区,日吉七丁目,35,76,43,33
2016/9/30,141097,港北区,日吉七丁目,36,109,49,60
2016/9/30,141097,港北区,日吉七丁目,37,86,42,44
2016/9/30,141097,港北区,日吉七丁目,38,82,54,28
2016/9/30,141097,港北区,日吉七丁目,39,86,47,39
2016/9/30,141097,港北区,日吉七丁目,40,98,48,50
2016/9/30,141097,港北区,日吉七丁目,41,82,33,49
2016/9/30,141097,港北区,日吉七丁目,42,87,43,44
2016/9/30,141097,港北区,日吉七丁目,43,80,45,35
2016/9/30,141097,港北区,日吉七丁目,44,85,45,40
2016/9/30,141097,港北区,日吉七丁目,45,81,44,37
2016/9/30,141097,港北区,日吉七丁目,46,84,42,42
2016/9/30,141097,港北区,日吉七丁目,47,71,41,30
2016/9/30,141097,港北区,日吉七丁目,48,85,48,37
2016/9/30,141097,港北区,日吉七丁目,49,60,35,25
2016/9/30,141097,港北区,日吉七丁目,50,54,36,18
2016/9/30,141097,港北区,日吉七丁目,51,60,31,29
2016/9/30,141097,港北区,日吉七丁目,52,64,40,24
2016/9/30,141097,港北区,日吉七丁目,53,59,35,24
2016/9/30,141097,港北区,日吉七丁目,54,51,29,22
2016/9/30,141097,港北区,日吉七丁目,55,44,27,17
2016/9/30,141097,港北区,日吉七丁目,56,59,29,30
2016/9/30,141097,港北区,日吉七丁目,57,49,25,24
2016/9/30,141097,港北区,日吉七丁目,58,41,24,17
2016/9/30,141097,港北区,日吉七丁目,59,42,22,20
2016/9/30,141097,港北区,日吉七丁目,60,38,22,16
2016/9/30,141097,港北区,日吉七丁目,61,46,18,28
2016/9/30,141097,港北区,日吉七丁目,62,47,19,28
2016/9/30,141097,港北区,日吉七丁目,63,54,34,20
2016/9/30,141097,港北区,日吉七丁目,64,44,23,21
2016/9/30,141097,港北区,日吉七丁目,65,36,18,18
2016/9/30,141097,港北区,日吉七丁目,66,41,14,27
2016/9/30,141097,港北区,日吉七丁目,67,38,17,21
2016/9/30,141097,港北区,日吉七丁目,68,43,19,24
2016/9/30,141097,港北区,日吉七丁目,69,51,25,26
2016/9/30,141097,港北区,日吉七丁目,70,34,13,21
2016/9/30,141097,港北区,日吉七丁目,71,29,17,12
2016/9/30,141097,港北区,日吉七丁目,72,44,23,21
2016/9/30,141097,港北区,日吉七丁目,73,46,19,27
2016/9/30,141097,港北区,日吉七丁目,74,45,19,26
2016/9/30,141097,港北区,日吉七丁目,75,30,12,18
2016/9/30,141097,港北区,日吉七丁目,76,27,11,16
2016/9/30,141097,港北区,日吉七丁目,77,27,13,14
2016/9/30,141097,港北区,日吉七丁目,78,26,15,11
2016/9/30,141097,港北区,日吉七丁目,79,20,7,13
2016/9/30,141097,港北区,日吉七丁目,80,34,13,21
2016/9/30,141097,港北区,日吉七丁目,81,31,10,21
2016/9/30,141097,港北区,日吉七丁目,82,18,9,9
2016/9/30,141097,港北区,日吉七丁目,83,21,13,8
2016/9/30,141097,港北区,日吉七丁目,84,15,9,6
2016/9/30,141097,港北区,日吉七丁目,85,9,2,7
2016/9/30,141097,港北区,日吉七丁目,86,10,4,6
2016/9/30,141097,港北区,日吉七丁目,87,10,3,7
2016/9/30,141097,港北区,日吉七丁目,88,8,2,6
2016/9/30,141097,港北区,日吉七丁目,89,2,2,0
2016/9/30,141097,港北区,日吉七丁目,90,8,1,7
2016/9/30,141097,港北区,日吉七丁目,91,6,2,4
2016/9/30,141097,港北区,日吉七丁目,92,1,0,1
2016/9/30,141097,港北区,日吉七丁目,93,2,1,1
2016/9/30,141097,港北区,日吉七丁目,94,2,1,1
2016/9/30,141097,港北区,日吉七丁目,95,2,1,1
2016/9/30,141097,港北区,日吉七丁目,96,2,0,2
2016/9/30,141097,港北区,日吉七丁目,97,1,0,1
2016/9/30,141097,港北区,日吉七丁目,98,0,0,0
2016/9/30,141097,港北区,日吉七丁目,99,1,0,1
2016/9/30,141097,港北区,日吉七丁目,100,1,0,1
2016/9/30,141097,港北区,日吉本町一丁目,合計,3084,1459,1625
2016/9/30,141097,港北区,日吉本町一丁目,0,29,18,11
2016/9/30,141097,港北区,日吉本町一丁目,1,24,10,14
2016/9/30,141097,港北区,日吉本町一丁目,2,17,8,9
2016/9/30,141097,港北区,日吉本町一丁目,3,7,3,4
2016/9/30,141097,港北区,日吉本町一丁目,4,29,16,13
2016/9/30,141097,港北区,日吉本町一丁目,5,27,15,12
2016/9/30,141097,港北区,日吉本町一丁目,6,14,7,7
2016/9/30,141097,港北区,日吉本町一丁目,7,11,6,5
2016/9/30,141097,港北区,日吉本町一丁目,8,16,7,9
2016/9/30,141097,港北区,日吉本町一丁目,9,9,8,1
2016/9/30,141097,港北区,日吉本町一丁目,10,14,10,4
2016/9/30,141097,港北区,日吉本町一丁目,11,8,2,6
2016/9/30,141097,港北区,日吉本町一丁目,12,11,6,5
2016/9/30,141097,港北区,日吉本町一丁目,13,9,7,2
2016/9/30,141097,港北区,日吉本町一丁目,14,20,10,10
2016/9/30,141097,港北区,日吉本町一丁目,15,15,9,6
2016/9/30,141097,港北区,日吉本町一丁目,16,18,7,11
2016/9/30,141097,港北区,日吉本町一丁目,17,24,10,14
2016/9/30,141097,港北区,日吉本町一丁目,18,23,10,13
2016/9/30,141097,港北区,日吉本町一丁目,19,31,17,14
2016/9/30,141097,港北区,日吉本町一丁目,20,41,21,20
2016/9/30,141097,港北区,日吉本町一丁目,21,45,22,23
2016/9/30,141097,港北区,日吉本町一丁目,22,60,30,30
2016/9/30,141097,港北区,日吉本町一丁目,23,57,19,38
2016/9/30,141097,港北区,日吉本町一丁目,24,64,26,38
2016/9/30,141097,港北区,日吉本町一丁目,25,54,29,25
2016/9/30,141097,港北区,日吉本町一丁目,26,57,20,37
2016/9/30,141097,港北区,日吉本町一丁目,27,67,37,30
2016/9/30,141097,港北区,日吉本町一丁目,28,44,21,23
2016/9/30,141097,港北区,日吉本町一丁目,29,57,29,28
2016/9/30,141097,港北区,日吉本町一丁目,30,58,29,29
2016/9/30,141097,港北区,日吉本町一丁目,31,56,26,30
2016/9/30,141097,港北区,日吉本町一丁目,32,49,27,22
2016/9/30,141097,港北区,日吉本町一丁目,33,44,14,30
2016/9/30,141097,港北区,日吉本町一丁目,34,55,36,19
2016/9/30,141097,港北区,日吉本町一丁目,35,50,23,27
2016/9/30,141097,港北区,日吉本町一丁目,36,66,36,30
2016/9/30,141097,港北区,日吉本町一丁目,37,67,35,32
2016/9/30,141097,港北区,日吉本町一丁目,38,42,20,22
2016/9/30,141097,港北区,日吉本町一丁目,39,46,26,20
2016/9/30,141097,港北区,日吉本町一丁目,40,40,19,21
2016/9/30,141097,港北区,日吉本町一丁目,41,23,13,10
2016/9/30,141097,港北区,日吉本町一丁目,42,49,24,25
2016/9/30,141097,港北区,日吉本町一丁目,43,46,19,27
2016/9/30,141097,港北区,日吉本町一丁目,44,58,21,37
2016/9/30,141097,港北区,日吉本町一丁目,45,52,28,24
2016/9/30,141097,港北区,日吉本町一丁目,46,62,30,32
2016/9/30,141097,港北区,日吉本町一丁目,47,54,29,25
2016/9/30,141097,港北区,日吉本町一丁目,48,35,12,23
2016/9/30,141097,港北区,日吉本町一丁目,49,45,23,22
2016/9/30,141097,港北区,日吉本町一丁目,50,40,21,19
2016/9/30,141097,港北区,日吉本町一丁目,51,48,28,20
2016/9/30,141097,港北区,日吉本町一丁目,52,38,19,19
2016/9/30,141097,港北区,日吉本町一丁目,53,44,22,22
2016/9/30,141097,港北区,日吉本町一丁目,54,41,22,19
2016/9/30,141097,港北区,日吉本町一丁目,55,49,23,26
2016/9/30,141097,港北区,日吉本町一丁目,56,34,17,17
2016/9/30,141097,港北区,日吉本町一丁目,57,31,8,23
2016/9/30,141097,港北区,日吉本町一丁目,58,39,23,16
2016/9/30,141097,港北区,日吉本町一丁目,59,24,13,11
2016/9/30,141097,港北区,日吉本町一丁目,60,26,11,15
2016/9/30,141097,港北区,日吉本町一丁目,61,25,16,9
2016/9/30,141097,港北区,日吉本町一丁目,62,28,16,12
2016/9/30,141097,港北区,日吉本町一丁目,63,26,12,14
2016/9/30,141097,港北区,日吉本町一丁目,64,29,9,20
2016/9/30,141097,港北区,日吉本町一丁目,65,31,15,16
2016/9/30,141097,港北区,日吉本町一丁目,66,45,21,24
2016/9/30,141097,港北区,日吉本町一丁目,67,35,11,24
2016/9/30,141097,港北区,日吉本町一丁目,68,42,19,23
2016/9/30,141097,港北区,日吉本町一丁目,69,51,26,25
2016/9/30,141097,港北区,日吉本町一丁目,70,17,8,9
2016/9/30,141097,港北区,日吉本町一丁目,71,20,7,13
2016/9/30,141097,港北区,日吉本町一丁目,72,24,10,14
2016/9/30,141097,港北区,日吉本町一丁目,73,40,13,27
2016/9/30,141097,港北区,日吉本町一丁目,74,30,8,22
2016/9/30,141097,港北区,日吉本町一丁目,75,34,18,16
2016/9/30,141097,港北区,日吉本町一丁目,76,23,7,16
2016/9/30,141097,港北区,日吉本町一丁目,77,23,9,14
2016/9/30,141097,港北区,日吉本町一丁目,78,26,9,17
2016/9/30,141097,港北区,日吉本町一丁目,79,21,11,10
2016/9/30,141097,港北区,日吉本町一丁目,80,23,8,15
2016/9/30,141097,港北区,日吉本町一丁目,81,12,9,3
2016/9/30,141097,港北区,日吉本町一丁目,82,17,9,8
2016/9/30,141097,港北区,日吉本町一丁目,83,17,6,11
2016/9/30,141097,港北区,日吉本町一丁目,84,15,7,8
2016/9/30,141097,港北区,日吉本町一丁目,85,16,4,12
2016/9/30,141097,港北区,日吉本町一丁目,86,19,7,12
2016/9/30,141097,港北区,日吉本町一丁目,87,11,1,10
2016/9/30,141097,港北区,日吉本町一丁目,88,8,3,5
2016/9/30,141097,港北区,日吉本町一丁目,89,13,7,6
2016/9/30,141097,港北区,日吉本町一丁目,90,10,2,8
2016/9/30,141097,港北区,日吉本町一丁目,91,8,4,4
2016/9/30,141097,港北区,日吉本町一丁目,92,10,3,7
2016/9/30,141097,港北区,日吉本町一丁目,93,5,3,2
2016/9/30,141097,港北区,日吉本町一丁目,94,3,0,3
2016/9/30,141097,港北区,日吉本町一丁目,95,4,2,2
2016/9/30,141097,港北区,日吉本町一丁目,96,3,1,2
2016/9/30,141097,港北区,日吉本町一丁目,97,2,1,1
2016/9/30,141097,港北区,日吉本町一丁目,98,1,0,1
2016/9/30,141097,港北区,日吉本町一丁目,99,0,0,0
2016/9/30,141097,港北区,日吉本町一丁目,100,4,0,4
2016/9/30,141097,港北区,日吉本町二丁目,合計,5266,2647,2619
2016/9/30,141097,港北区,日吉本町二丁目,0,48,24,24
2016/9/30,141097,港北区,日吉本町二丁目,1,40,21,19
2016/9/30,141097,港北区,日吉本町二丁目,2,47,30,17
2016/9/30,141097,港北区,日吉本町二丁目,3,37,15,22
2016/9/30,141097,港北区,日吉本町二丁目,4,44,24,20
2016/9/30,141097,港北区,日吉本町二丁目,5,29,16,13
2016/9/30,141097,港北区,日吉本町二丁目,6,37,18,19
2016/9/30,141097,港北区,日吉本町二丁目,7,39,14,25
2016/9/30,141097,港北区,日吉本町二丁目,8,33,16,17
2016/9/30,141097,港北区,日吉本町二丁目,9,43,17,26
2016/9/30,141097,港北区,日吉本町二丁目,10,39,16,23
2016/9/30,141097,港北区,日吉本町二丁目,11,32,17,15
2016/9/30,141097,港北区,日吉本町二丁目,12,25,13,12
2016/9/30,141097,港北区,日吉本町二丁目,13,28,13,15
2016/9/30,141097,港北区,日吉本町二丁目,14,32,19,13
2016/9/30,141097,港北区,日吉本町二丁目,15,44,24,20
2016/9/30,141097,港北区,日吉本町二丁目,16,41,22,19
2016/9/30,141097,港北区,日吉本町二丁目,17,42,20,22
2016/9/30,141097,港北区,日吉本町二丁目,18,53,28,25
2016/9/30,141097,港北区,日吉本町二丁目,19,58,33,25
2016/9/30,141097,港北区,日吉本町二丁目,20,62,34,28
2016/9/30,141097,港北区,日吉本町二丁目,21,75,41,34
2016/9/30,141097,港北区,日吉本町二丁目,22,85,47,38
2016/9/30,141097,港北区,日吉本町二丁目,23,105,49,56
2016/9/30,141097,港北区,日吉本町二丁目,24,94,51,43
2016/9/30,141097,港北区,日吉本町二丁目,25,82,38,44
2016/9/30,141097,港北区,日吉本町二丁目,26,86,39,47
2016/9/30,141097,港北区,日吉本町二丁目,27,76,42,34
2016/9/30,141097,港北区,日吉本町二丁目,28,94,43,51
2016/9/30,141097,港北区,日吉本町二丁目,29,89,51,38
2016/9/30,141097,港北区,日吉本町二丁目,30,100,59,41
2016/9/30,141097,港北区,日吉本町二丁目,31,109,54,55
2016/9/30,141097,港北区,日吉本町二丁目,32,80,46,34
2016/9/30,141097,港北区,日吉本町二丁目,33,87,49,38
2016/9/30,141097,港北区,日吉本町二丁目,34,85,54,31
2016/9/30,141097,港北区,日吉本町二丁目,35,79,45,34
2016/9/30,141097,港北区,日吉本町二丁目,36,66,37,29
2016/9/30,141097,港北区,日吉本町二丁目,37,83,36,47
2016/9/30,141097,港北区,日吉本町二丁目,38,77,34,43
2016/9/30,141097,港北区,日吉本町二丁目,39,77,45,32
2016/9/30,141097,港北区,日吉本町二丁目,40,62,36,26
2016/9/30,141097,港北区,日吉本町二丁目,41,86,39,47
2016/9/30,141097,港北区,日吉本町二丁目,42,89,58,31
2016/9/30,141097,港北区,日吉本町二丁目,43,91,50,41
2016/9/30,141097,港北区,日吉本町二丁目,44,80,40,40
2016/9/30,141097,港北区,日吉本町二丁目,45,98,35,63
2016/9/30,141097,港北区,日吉本町二丁目,46,80,41,39
2016/9/30,141097,港北区,日吉本町二丁目,47,93,43,50
2016/9/30,141097,港北区,日吉本町二丁目,48,71,40,31
2016/9/30,141097,港北区,日吉本町二丁目,49,85,49,36
2016/9/30,141097,港北区,日吉本町二丁目,50,75,40,35
2016/9/30,141097,港北区,日吉本町二丁目,51,88,43,45
2016/9/30,141097,港北区,日吉本町二丁目,52,70,40,30
2016/9/30,141097,港北区,日吉本町二丁目,53,73,43,30
2016/9/30,141097,港北区,日吉本町二丁目,54,80,29,51
2016/9/30,141097,港北区,日吉本町二丁目,55,63,28,35
2016/9/30,141097,港北区,日吉本町二丁目,56,63,29,34
2016/9/30,141097,港北区,日吉本町二丁目,57,70,32,38
2016/9/30,141097,港北区,日吉本町二丁目,58,52,22,30
2016/9/30,141097,港北区,日吉本町二丁目,59,46,26,20
2016/9/30,141097,港北区,日吉本町二丁目,60,45,22,23
2016/9/30,141097,港北区,日吉本町二丁目,61,45,19,26
2016/9/30,141097,港北区,日吉本町二丁目,62,56,30,26
2016/9/30,141097,港北区,日吉本町二丁目,63,47,23,24
2016/9/30,141097,港北区,日吉本町二丁目,64,66,39,27
2016/9/30,141097,港北区,日吉本町二丁目,65,64,32,32
2016/9/30,141097,港北区,日吉本町二丁目,66,61,36,25
2016/9/30,141097,港北区,日吉本町二丁目,67,58,33,25
2016/9/30,141097,港北区,日吉本町二丁目,68,57,26,31
2016/9/30,141097,港北区,日吉本町二丁目,69,61,29,32
2016/9/30,141097,港北区,日吉本町二丁目,70,38,21,17
2016/9/30,141097,港北区,日吉本町二丁目,71,38,18,20
2016/9/30,141097,港北区,日吉本町二丁目,72,54,30,24
2016/9/30,141097,港北区,日吉本町二丁目,73,48,26,22
2016/9/30,141097,港北区,日吉本町二丁目,74,46,20,26
2016/9/30,141097,港北区,日吉本町二丁目,75,39,12,27
2016/9/30,141097,港北区,日吉本町二丁目,76,37,17,20
2016/9/30,141097,港北区,日吉本町二丁目,77,35,13,22
2016/9/30,141097,港北区,日吉本町二丁目,78,35,16,19
2016/9/30,141097,港北区,日吉本町二丁目,79,38,19,19
2016/9/30,141097,港北区,日吉本町二丁目,80,45,21,24
2016/9/30,141097,港北区,日吉本町二丁目,81,24,12,12
2016/9/30,141097,港北区,日吉本町二丁目,82,36,13,23
2016/9/30,141097,港北区,日吉本町二丁目,83,33,6,27
2016/9/30,141097,港北区,日吉本町二丁目,84,26,9,17
2016/9/30,141097,港北区,日吉本町二丁目,85,15,6,9
2016/9/30,141097,港北区,日吉本町二丁目,86,15,5,10
2016/9/30,141097,港北区,日吉本町二丁目,87,23,12,11
2016/9/30,141097,港北区,日吉本町二丁目,88,15,7,8
2016/9/30,141097,港北区,日吉本町二丁目,89,9,4,5
2016/9/30,141097,港北区,日吉本町二丁目,90,13,3,10
2016/9/30,141097,港北区,日吉本町二丁目,91,10,3,7
2016/9/30,141097,港北区,日吉本町二丁目,92,4,0,4
2016/9/30,141097,港北区,日吉本町二丁目,93,11,3,8
2016/9/30,141097,港北区,日吉本町二丁目,94,8,1,7
2016/9/30,141097,港北区,日吉本町二丁目,95,4,1,3
2016/9/30,141097,港北区,日吉本町二丁目,96,4,0,4
2016/9/30,141097,港北区,日吉本町二丁目,97,1,1,0
2016/9/30,141097,港北区,日吉本町二丁目,98,0,0,0
2016/9/30,141097,港北区,日吉本町二丁目,99,2,1,1
2016/9/30,141097,港北区,日吉本町二丁目,100,3,1,2
2016/9/30,141097,港北区,日吉本町三丁目,合計,5302,2744,2558
2016/9/30,141097,港北区,日吉本町三丁目,0,56,28,28
2016/9/30,141097,港北区,日吉本町三丁目,1,51,23,28
2016/9/30,141097,港北区,日吉本町三丁目,2,55,28,27
2016/9/30,141097,港北区,日吉本町三丁目,3,60,30,30
2016/9/30,141097,港北区,日吉本町三丁目,4,52,31,21
2016/9/30,141097,港北区,日吉本町三丁目,5,42,23,19
2016/9/30,141097,港北区,日吉本町三丁目,6,58,27,31
2016/9/30,141097,港北区,日吉本町三丁目,7,52,29,23
2016/9/30,141097,港北区,日吉本町三丁目,8,50,23,27
2016/9/30,141097,港北区,日吉本町三丁目,9,60,35,25
2016/9/30,141097,港北区,日吉本町三丁目,10,56,23,33
2016/9/30,141097,港北区,日吉本町三丁目,11,39,16,23
2016/9/30,141097,港北区,日吉本町三丁目,12,54,31,23
2016/9/30,141097,港北区,日吉本町三丁目,13,46,29,17
2016/9/30,141097,港北区,日吉本町三丁目,14,59,35,24
2016/9/30,141097,港北区,日吉本町三丁目,15,34,22,12
2016/9/30,141097,港北区,日吉本町三丁目,16,54,29,25
2016/9/30,141097,港北区,日吉本町三丁目,17,40,22,18
2016/9/30,141097,港北区,日吉本町三丁目,18,42,24,18
2016/9/30,141097,港北区,日吉本町三丁目,19,57,27,30
2016/9/30,141097,港北区,日吉本町三丁目,20,45,28,17
2016/9/30,141097,港北区,日吉本町三丁目,21,51,35,16
2016/9/30,141097,港北区,日吉本町三丁目,22,73,51,22
2016/9/30,141097,港北区,日吉本町三丁目,23,77,53,24
2016/9/30,141097,港北区,日吉本町三丁目,24,80,44,36
2016/9/30,141097,港北区,日吉本町三丁目,25,74,48,26
2016/9/30,141097,港北区,日吉本町三丁目,26,77,46,31
2016/9/30,141097,港北区,日吉本町三丁目,27,66,34,32
2016/9/30,141097,港北区,日吉本町三丁目,28,78,44,34
2016/9/30,141097,港北区,日吉本町三丁目,29,72,42,30
2016/9/30,141097,港北区,日吉本町三丁目,30,71,40,31
2016/9/30,141097,港北区,日吉本町三丁目,31,80,35,45
2016/9/30,141097,港北区,日吉本町三丁目,32,82,38,44
2016/9/30,141097,港北区,日吉本町三丁目,33,70,34,36
2016/9/30,141097,港北区,日吉本町三丁目,34,86,43,43
2016/9/30,141097,港北区,日吉本町三丁目,35,88,41,47
2016/9/30,141097,港北区,日吉本町三丁目,36,98,55,43
2016/9/30,141097,港北区,日吉本町三丁目,37,91,48,43
2016/9/30,141097,港北区,日吉本町三丁目,38,101,58,43
2016/9/30,141097,港北区,日吉本町三丁目,39,104,47,57
2016/9/30,141097,港北区,日吉本町三丁目,40,111,64,47
2016/9/30,141097,港北区,日吉本町三丁目,41,97,47,50
2016/9/30,141097,港北区,日吉本町三丁目,42,111,60,51
